id,nct_id,responsible_party_type,name,title,organization,affiliation
1022131,NCT01687972,Principal Investigator,Janice Henderson,"Assistant Professor, Johns Hopkins School of Medicine",,Johns Hopkins University
928877,NCT00261924,,"William Reed/ Director, Clinical Research Medical Affairs",,Cerus,
994088,NCT01236339,Sponsor,,,,
1092281,NCT03219853,Sponsor,,,,
794197,NCT02938741,Principal Investigator,Yang Jun,"Hematology , Shanghai Jiaotong University Affiliated Shanghai First People's Hospital, Shanghai, China",,"Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine"
768005,NCT03279861,Principal Investigator,Van-Khue Ton,Assistant Professor of Medicine,,University of Maryland
1039846,NCT02540629,Principal Investigator,Sang Do Shin,Professor,,Seoul National University Hospital
920785,NCT00088998,Sponsor,,,,
895931,NCT01609907,Sponsor,,,,
1154974,NCT03384355,Sponsor,,,,
928589,NCT00265655,Sponsor,,,,
778697,NCT03140501,Principal Investigator,Ben Mortenson,Principal Investigator,,University of British Columbia
968318,NCT00881816,,Dr. Li Jin,,Cancer Hospital of Fudan University,
947246,NCT00602173,,"Elizabeth Ernst, Director, Drug Regulatory Affairs and Medical Affairs",,"Roxane Labortories, Inc.",
775848,NCT03177577,Principal Investigator,Neal Chung-Jen Chen,Principal Investigator,,Massachusetts General Hospital
865705,NCT02005978,Principal Investigator,Ulla Feldt-Rasmussen,"Professor, chief physician",,"Rigshospitalet, Denmark"
1096766,NCT03350464,Sponsor,,,,
905435,NCT01484977,Sponsor,,,,
771834,NCT03229850,Sponsor-Investigator,Graydon Meneilly,"Professor, UBC Department of Medicine",,University of British Columbia
820075,NCT02601261,Principal Investigator,Dario Gregori,Professor,,University of Padova
938900,NCT00469131,,"Shinji Uemoto, M.D. PhD, Professor of Department of Hepatobiliary Pancreatic Surgery and Transplantation",,Kyoto University,
1021897,NCT01769716,Sponsor-Investigator,"MinYoung Kim, M.D.",Associate Professor,,Bundang CHA Hospital
997462,NCT01281527,Sponsor,,,,
830395,NCT02466685,Sponsor-Investigator,Herbert Meltzer,"Professor of Psychiatry, Physiology and Pharmacology",,Northwestern University
941224,NCT00498875,Sponsor,,,,
918340,NCT00022763,Sponsor,,,,
782042,NCT03096964,Principal Investigator,Leonardo A. Peyré-Tartaruga,Adjunct Professor,,Federal University of Rio Grande do Sul
947116,NCT00591786,Sponsor,,,,
1146491,NCT02693093,Sponsor,,,,
904768,NCT01493856,Sponsor,,,,
931854,NCT00308230,Principal Investigator,Wendy M. Book,Principal Investigator,,Emory University
808327,NCT02754570,Sponsor,,,,
1071217,NCT03336307,Principal Investigator,Mariano Serrao,Clinical Professor,,University of Roma La Sapienza
838639,NCT02359188,Principal Investigator,Sebastian Bauer,Dr.,,Philipps University Marburg Medical Center
807317,NCT02767752,Principal Investigator,"Inna Chen, MD",Staff specialist,,Herlev Hospital
848799,NCT02226679,Sponsor,,,,
1115784,NCT03363685,Principal Investigator,Yuhui Shen,Associate Chief Physician of Orthopaedics,,Ruijin Hospital
853932,NCT02159703,Sponsor,,,,
1096430,NCT00733187,Sponsor,,,,
852609,NCT02176993,Principal Investigator,Robbert-Jan van Hooff,"M.D., Ph.D.",,Universitair Ziekenhuis Brussel
890928,NCT01676402,Sponsor,,,,
880331,NCT01814891,Sponsor,,,,
769812,NCT03256162,Principal Investigator,Prof Declan McLoughlin,Professor,,"St Patrick's Hospital, Ireland"
950980,NCT00651482,Sponsor-Investigator,Sandy Srinivas,Associate Professor,,Stanford University
839039,NCT02353962,Sponsor,,,,
962497,NCT00812565,Sponsor,,,,
971022,NCT00918814,Sponsor,,,,
884847,NCT01755936,Sponsor,,,,
888110,NCT01713309,Principal Investigator,Kirsi-Maija Kaukonen,"MD, PhD",,Helsinki University Central Hospital
976448,NCT01001091,Sponsor,,,,
821100,NCT02587936,Sponsor,,,,
1116149,NCT03349229,Sponsor,,,,
936786,NCT00419653,,Dr. Ralf Schlösser,,University of Jena,
909907,NCT01425853,Sponsor,,,,
903962,NCT01504412,Sponsor,,,,
907294,NCT01460524,Principal Investigator,CARBAJAL,Professor of Pediatrics,,Hôpital Armand Trousseau
917004,NCT00003594,Sponsor,,,,
921373,NCT00092118,Sponsor,,,,
794179,NCT02938975,Sponsor,,,,
870933,NCT01937702,Sponsor,,,,
858380,NCT02101645,Sponsor,,,,
1135914,NCT00340288,Sponsor,,,,
1001305,NCT01331447,,"Elizabeth Ernst, Executive Director, Drug Regulatory Affairs and Medical Affairs",,"Roxane Laboratories, Inc.",
941437,NCT00502281,Principal Investigator,Stefano Palomba,Associate Professor,,University Magna Graecia
769119,NCT03265197,Sponsor-Investigator,saad elzayat,doctor and lecturer of ORL,,Kafrelsheikh University
926653,NCT00218062,Principal Investigator,Joy Schmitz,Professor - PSY-Behavioral Sciences,,"The University of Texas Health Science Center, Houston"
880334,NCT01814852,Sponsor,,,,
893462,NCT01642329,Sponsor,,,,
928997,NCT00271596,Principal Investigator,Jess G. Fiedorowicz,Assistant Professor,,University of Iowa
802168,NCT02834936,Sponsor,,,,
889382,NCT01696643,Sponsor,,,,
776290,NCT03171831,Principal Investigator,Yongrong Lai,Director of the Hematology Department,,First Affiliated Hospital of Guangxi Medical University
921052,NCT00085943,,Cheri Hudson; Clinical Disclosure Advisor,,GSK Clinical Disclosure,
998825,NCT01301092,Sponsor,,,,
874461,NCT01891578,Sponsor-Investigator,"Armando Santoro, MD",MD,,Istituto Clinico Humanitas
854212,NCT02156063,Sponsor,,,,
922992,NCT00131066,,Barbara White,,MedImmune Inc.,
863234,NCT02038244,Principal Investigator,Holger Cramer,Postdoctoral Researcher,,Universität Duisburg-Essen
859276,NCT02089932,Principal Investigator,heba mohamed nassar,lecturer of anesthesia,,Cairo University
862512,NCT02047656,Sponsor,,,,
875546,NCT01877460,Principal Investigator,G. Harvey Anderson,Professor,,University of Toronto
791314,NCT02976311,Principal Investigator,Hatice Akkaya,doctor,,Kayseri Education and Research Hospital
787002,NCT03032445,Principal Investigator,"Jeremy Joslin, MD",Associate Professor,,State University of New York - Upstate Medical University
782932,NCT03085381,Sponsor,,,,
893992,NCT01635348,Sponsor,,,,
875410,NCT01879228,Sponsor,,,,
1048403,NCT02130479,Sponsor,,,,
861380,NCT02062437,Sponsor,,,,
1058515,NCT02953210,Principal Investigator,Marcelo Vaz Perez,principal investigator,,Faculdade de Ciências Médicas da Santa Casa de São Paulo
1110419,NCT02602496,Principal Investigator,Devin Rose,Associate Professor,,University of Nebraska Lincoln
1052085,NCT02082496,Principal Investigator,Eva Pers Winning Iepsen,M.D.,,University of Copenhagen
973405,NCT00959413,Sponsor,,,,
780446,NCT03117751,Sponsor,,,,
883835,NCT01769131,Principal Investigator,Isaiah Johnson,Physician,,Carilion Clinic
891272,NCT01671917,Sponsor,,,,
870251,NCT01946607,Principal Investigator,Martina Di Simplicio,Dr,,University of Oxford
987195,NCT01142791,Sponsor,,,,
784750,NCT03061721,Sponsor,,,,
818805,NCT02617953,Sponsor,,,,
989023,NCT01166737,Sponsor,,,,
823998,NCT02550145,Sponsor-Investigator,Tracey McLaughlin,Associate Professor,,Stanford University
935400,NCT00401453,,Alexander Lammert,,Universty Hospital Mannheim,
945996,NCT00583388,,"Fatima Helena Sert Kuniyoshi, PhD (PI)",,Mayo Clinic,
821085,NCT02588131,Sponsor,,,,
937107,NCT00434993,Sponsor,,,,
968861,NCT00894283,Principal Investigator,Kimberley Steele,Assistant Professor of Surgery,,Johns Hopkins University
876377,NCT01866605,Sponsor,,,,
904000,NCT01503879,Principal Investigator,Prof. Roberto Fumagalli's,MD,,San Gerardo Hospital
885406,NCT01748643,Principal Investigator,Pascal Vanelderen,"M.D., Principal Investigator",,Ziekenhuis Oost-Limburg
983310,NCT01085240,Principal Investigator,Nancy Mayo,PhD,,McGill University
947861,NCT00607919,Sponsor,,,,
995111,NCT01242748,Sponsor,,,,
905284,NCT01486953,Principal Investigator,Jeong Eun Kim,Clinical Assistant Professor,,The Catholic University of Korea
1021029,NCT02078661,Sponsor,,,,
1076978,NCT02873585,Sponsor,,,,
1077345,NCT01479010,Sponsor,,,,
845454,NCT02270307,Principal Investigator,Elena N.Parovichnikova,PI,,"National Research Center for Hematology, Russia"
902553,NCT01522924,Principal Investigator,Jacqueline A. Singleton,Associate Professor,,University of Louisville
899525,NCT01562782,Sponsor,,,,
914570,NCT01364259,Principal Investigator,Scott Soltys,Assistant Professor,,Stanford University
959966,NCT00772837,,DR.SHAHAB ABID,,"SECTION OF GASTROENTEROLY,DEPARTMENT OF MEDICINE,AGA KHAN UNIVERSITY",
956638,NCT00730080,Sponsor,,,,
901896,NCT01531595,Sponsor-Investigator,Pia Osterlund,Principal Investigator,,Helsinki University Central Hospital
798229,NCT02886208,Principal Investigator,Tamara S. Hannon,Associate Professor,,Indiana University
788864,NCT03008213,Principal Investigator,"Eric Roeland, M.D.",Assistant Clinical Professor,,"University of California, San Diego"
905893,NCT01478971,Sponsor,,,,
952446,NCT00665769,Principal Investigator,"Jeffrey Radin Kaiser, MD, MA",Professor of Pediatrics and Obstetrics and Gynecology,,Baylor University
908842,NCT01439841,Principal Investigator,MariusTrøseid,"Marius Trøseid, MD, PhD",,Oslo University Hospital
1071388,NCT03334084,Sponsor,,,,
1001443,NCT01333891,Principal Investigator,Gerhard Garhofer,Assoc. Prof. Priv. Doz. Dr.,,Medical University of Vienna
991472,NCT01194011,,Yaw-Tang Shih,,Taiwan College of Healthcare Executives,
901516,NCT01536652,Sponsor,,,,
819479,NCT02609139,Sponsor,,,,
823477,NCT02556944,Sponsor-Investigator,tae-young chung,Professor,,Samsung Medical Center
831617,NCT02450747,Sponsor,,,,
834616,NCT02411669,Sponsor,,,,
876908,NCT01859650,Sponsor,,,,
1088437,NCT02633293,Sponsor,,,,
974522,NCT00972283,Sponsor,,,,
993090,NCT01223144,Sponsor,,,,
846848,NCT02252250,Principal Investigator,Weidong Tong,Dr,,Third Military Medical University
908482,NCT01444586,Sponsor,,,,
966347,NCT00860704,Principal Investigator,Andrea Holzer,MD,,Medical University of Vienna
977950,NCT01022801,,Study Director,,Bristol-Myers Squibb,
957101,NCT00734487,Sponsor,,,,
960042,NCT00773838,Sponsor,,,,
892353,NCT01657513,Principal Investigator,Peter Jensen,MD,,"University Hospital, Gentofte, Copenhagen"
865543,NCT02008097,Principal Investigator,Manjiri Dighe,Associate Professor of Radiology,,University of Washington
947652,NCT00605475,Sponsor,,,,
786499,NCT03038984,Principal Investigator,Dorit Vedel Ankersen,"PhD student, Msc food science and Msc Clinical nutrition",,Nordsjaellands Hospital
913923,NCT01372800,Sponsor,,,,
894296,NCT01631370,Principal Investigator,Ulla Kampmann Opstrup,"MD, PhD",,University of Aarhus
917065,NCT00003772,Sponsor,,,,
872686,NCT01914835,Principal Investigator,prisciladib,Priscila Dib Gonçalves,,University of Sao Paulo General Hospital
794332,NCT02936973,Sponsor,,,,
976584,NCT01002885,Principal Investigator,"Peter McGovern, MD",Director,,University Reproductive Associates
938195,NCT00445081,,"Jochen Schmitt, MD, MPH",,Technical University Dresden,
943922,NCT00552006,,Prof.Dr. Frank Neuner,,Bielefeld University,
792765,NCT02957396,Sponsor,,,,
886391,NCT01735812,Sponsor,,,,
874928,NCT01885507,Sponsor,,,,
1134424,NCT03374345,Principal Investigator,Chan-Yong Jeon,Principle Investigator,,Gachon University Gil Oriental Medical Hospital
1112854,NCT01622569,Sponsor,,,,
984334,NCT01105286,Sponsor,,,,
981612,NCT01070160,Sponsor,,,,
997797,NCT01287039,Sponsor,,,,
806588,NCT02777242,Sponsor,,,,
1001990,NCT01340066,Sponsor,,,,
928368,NCT00259038,Sponsor,,,,
886701,NCT01731743,Sponsor,,,,
1087527,NCT03345940,Sponsor,,,,
969543,NCT00904410,Sponsor,,,,
971511,NCT00933543,Sponsor,,,,
807242,NCT02768727,Sponsor,,,,
845573,NCT02268760,Sponsor,,,,
921877,NCT00111709,Sponsor,,,,
778026,NCT03149237,Principal Investigator,Carolyn Audet,Assistant Professor of Health Policy,,Vanderbilt University Medical Center
777440,NCT03156868,Sponsor,,,,
822431,NCT02570594,Sponsor,,,,
795976,NCT02915679,Sponsor,,,,
801768,NCT02840123,Sponsor,,,,
1135773,NCT01500447,Sponsor,,,,
781551,NCT03103347,Sponsor,,,,
833265,NCT02429258,Sponsor,,,,
1145691,NCT03324308,Sponsor,,,,
866192,NCT01999647,Principal Investigator,Marco Baciarello,"Assistant Professor of Anesthesiology, Critical Care and Pain Medicine",,University of Parma
936935,NCT00429273,Principal Investigator,James McCracken,Chair,,"University of California, Los Angeles"
835725,NCT02397187,Sponsor,,,,
928134,NCT00244985,Sponsor,,,,
850790,NCT02200731,Sponsor-Investigator,Pernille Bidstrup,"PhD, group leader",,Danish Cancer Society
1062370,NCT01740427,Sponsor,,,,
859463,NCT02087501,Sponsor,,,,
856363,NCT02127996,Sponsor,,,,
1151831,NCT03383783,Sponsor-Investigator,Domenick Zero,"Director, Oral Health Research Institute",,Indiana University
927806,NCT00245544,Sponsor,,,,
787706,NCT03023254,Sponsor,,,,
836297,NCT02389738,Principal Investigator,Sadhana Jackson,Co-Investigator,,Sidney Kimmel Comprehensive Cancer Center
1023180,NCT01268280,Sponsor,,,,
911463,NCT01405261,Sponsor,,,,
841524,NCT02321527,Sponsor,,,,
1023447,NCT01171664,Sponsor,,,,
915789,NCT01348178,Sponsor,,,,
825092,NCT02535845,Principal Investigator,Jasmin A. Tiro,Assistant Professor,,University of Texas Southwestern Medical Center
892163,NCT01658904,Principal Investigator,"Daniel Fowler, M.D.",Principal Investigator,,National Institutes of Health Clinical Center (CC)
988229,NCT01156909,Sponsor,,,,
859799,NCT02083107,Principal Investigator,"Mohamed S Sweed, MD","Mohamed S. Sweed, Lecturer of Obstetrics &Gynecology, Ain Shams University",,Ain Shams University
971543,NCT00933972,Sponsor,,,,
784355,NCT03066856,Sponsor,,,,
993995,NCT01227707,Sponsor,,,,
1131044,NCT03110588,Principal Investigator,Mansoor Saleh,Professor,,University of Alabama at Birmingham
1141448,NCT02663505,Principal Investigator,Timo Iden,MD,,University of Schleswig-Holstein
1022381,NCT01596985,Sponsor,,,,
832247,NCT02442531,Sponsor,,,,
987552,NCT01141699,,Head Nurse of Cancer Center,,Cancer Center of Taipei Medical University WanFang Hospital,
979539,NCT01042249,Principal Investigator,Sigrid Tibaek,"pt, Dr Med Sci",,"Glostrup University Hospital, Copenhagen"
933363,NCT00363974,,"Jacques Jolivet, MD, Senior VP Clinical",,Aegera Therapeutics Inc,
796319,NCT02911051,Sponsor,,,,
831872,NCT02447432,Sponsor,,,,
889409,NCT01696292,Sponsor,,,,
884383,NCT01761994,Sponsor,,,,
878746,NCT01835678,Sponsor,,,,
987028,NCT01134718,Sponsor,,,,
848789,NCT02226809,Principal Investigator,Carlos Luis Errando,"MD, PhD, staff anesthesiologist",,Valencia University General Hospital
887448,NCT01721967,Sponsor,,,,
870437,NCT01944189,Principal Investigator,College of Health Sciences,Dr Norah Mwebaza,,Makerere University
837228,NCT02377622,Sponsor,,,,
798776,NCT02879084,Sponsor,,,,
775508,NCT03182010,Principal Investigator,Usama M Fouda,Prof.,,Cairo University
951044,NCT00652041,,Pethema,,Pethema,
1001768,NCT01337661,Sponsor,,,,
934379,NCT00380718,,Chief Medical Officer,,Eli Lilly,
1142247,NCT01401582,Principal Investigator,René Thyrian,Research Group Leader,,German Center for Neurodegenerative Diseases (DZNE)
929547,NCT00285844,Principal Investigator,Tracey McLaughlin,Associate Professor of Medicine,,Stanford University
817896,NCT02629770,Sponsor,,,,
901864,NCT01532037,Sponsor,,,,
819878,NCT02603874,Sponsor,,,,
860934,NCT02068300,Principal Investigator,Hye Seung Jung,associate professor,,Seoul National University Hospital
878911,NCT01833468,Sponsor,,,,
1166605,NCT02505594,Principal Investigator,Robert L. Owens,Assistant Professor,,"University of California, San Diego"
987536,NCT01147432,Sponsor,,,,
810319,NCT02728635,Sponsor,,,,
959603,NCT00770393,,Pr Jean-Michel PRADES,,CHU de SAINT-ETIENNE,
788917,NCT03007498,Sponsor,,,,
969028,NCT00898599,Sponsor,,,,
860336,NCT02076113,Sponsor,,,,
1170561,NCT02563002,Sponsor,,,,
908903,NCT01439048,Principal Investigator,Venkatesh Sampath,Staff Physician,,Medical College of Wisconsin
994622,NCT01236118,Sponsor,,,,
863868,NCT02029976,Sponsor,,,,
954620,NCT00694499,,"Beat Schnüriger,MD",,"Dep. of Visceral and Transplant Surgery, Bern University Hospital",
902967,NCT01517529,Principal Investigator,Mohamed Tarek Shata,Principal investigator,,University of Cincinnati
1054569,NCT02537106,Principal Investigator,"Dostalova Vlasta, MD, PhD","Dostalova Vlasta, MD, PhD",,University Hospital Hradec Kralove
830668,NCT02463123,Principal Investigator,Efremov Sergey,anestesiologist,,Meshalkin Research Institute of Pathology of Circulation
929631,NCT00287638,,Fanny WS Ko,,The Chinese University of Hong Kong,
867111,NCT01987596,Principal Investigator,Maxim Yankelevich,Principal Investigator,,Barbara Ann Karmanos Cancer Institute
1108603,NCT01795131,Sponsor,,,,
917935,NCT00012753,Sponsor,,,,
975741,NCT00991783,,"Choi, Director",,"Boryung Pharmaceutical Co., Ltd",
995886,NCT01260415,Sponsor,,,,
857348,NCT02115139,Sponsor,,,,
778732,NCT03140046,Principal Investigator,Ahmed Abdelsamee Mohammed,Dr,,Assiut University
775991,NCT03175718,Sponsor,,,,
970865,NCT00925080,,"Andrew K. Balo / SVP, Clinical and Regulatory Affairs, and Quality Assurance",,"DexCom, Inc.",
795379,NCT02923310,Principal Investigator,Joyce Maria Annichino Bizzacchi,Professor,,"University of Campinas, Brazil"
1071244,NCT03335956,Sponsor,,,,
800209,NCT02860429,Sponsor-Investigator,Xiaonan Cui,"Professor,Chief Physician",,The First Affiliated Hospital of Dalian Medical University
973870,NCT00965029,,"Arie Soroksky, M.D.",,"General ICU, Assaf Harofe Medical Center, Zerifin 70300, Israel",
823117,NCT02561650,Sponsor,,,,
827254,NCT02507622,Sponsor,,,,
915006,NCT01358578,Sponsor,,,,
1121729,NCT02131662,Sponsor,,,,
837886,NCT02369029,Sponsor,,,,
937337,NCT00439881,Sponsor,,,,
812541,NCT02699684,Sponsor,,,,
890649,NCT01680107,Sponsor,,,,
847957,NCT02237651,Sponsor,,,,
934456,NCT00385541,,Pamela Flood MD,,Columbia University,
872646,NCT01915446,Principal Investigator,Professor Hans-Jürgen Schlitt,Prof. Dr. Hans J. Schlitt,,University Hospital Regensburg
886617,NCT01732965,Principal Investigator,Iltefat Hamzavi,Senior Staff Physician,,Henry Ford Health System
945930,NCT00581542,Principal Investigator,Frank Gigliotti,Professor,,University of Rochester
916420,NCT00001316,Sponsor,,,,
997981,NCT01280838,Principal Investigator,Thomas L. Patterson,Principal Investigator,,"University of California, San Diego"
808172,NCT02756598,Principal Investigator,Carl-Johan Jakobsen,"Consultant Anesthesiologist, Ass professor",,Aarhus University Hospital
